schema_context,column,check,check_number,failure_case,index
Column,production_2024_ttpa,dtype('float64'),,unknown,911
Column,production_2024_ttpa,dtype('float64'),,unknown,914
Column,production_2024_ttpa,dtype('float64'),,unknown,930
Column,production_2024_ttpa,dtype('float64'),,unknown,939
Column,production_2024_ttpa,dtype('float64'),,unknown,942
Column,production_2024_ttpa,dtype('float64'),,unknown,974
Column,production_2024_ttpa,dtype('float64'),,unknown,1002
Column,production_2024_ttpa,dtype('float64'),,unknown,1005
Column,production_2024_ttpa,dtype('float64'),,unknown,1012
Column,production_2024_ttpa,dtype('float64'),,unknown,1022
Column,production_2024_ttpa,dtype('float64'),,unknown,1035
Column,production_2024_ttpa,dtype('float64'),,unknown,1055
Column,production_2024_ttpa,dtype('float64'),,unknown,1063
Column,production_2024_ttpa,dtype('float64'),,unknown,1066
Column,production_2024_ttpa,dtype('float64'),,unknown,1067
Column,production_2024_ttpa,dtype('float64'),,unknown,1069
Column,production_2024_ttpa,dtype('float64'),,unknown,1071
Column,production_2024_ttpa,dtype('float64'),,unknown,1075
Column,production_2024_ttpa,dtype('float64'),,unknown,1076
Column,production_2024_ttpa,dtype('float64'),,unknown,1088
Column,production_2024_ttpa,dtype('float64'),,unknown,1097
Column,production_2024_ttpa,dtype('float64'),,unknown,1116
Column,production_2024_ttpa,dtype('float64'),,unknown,1118
Column,production_2024_ttpa,dtype('float64'),,unknown,1125
Column,production_2024_ttpa,dtype('float64'),,unknown,1126
Column,production_2024_ttpa,dtype('float64'),,unknown,1131
Column,production_2024_ttpa,dtype('float64'),,unknown,1160
Column,production_2024_ttpa,dtype('float64'),,unknown,1161
Column,production_2024_ttpa,dtype('float64'),,unknown,1162
Column,production_2024_ttpa,dtype('float64'),,unknown,1167
Column,production_2024_ttpa,dtype('float64'),,unknown,1175
Column,production_2024_ttpa,dtype('float64'),,unknown,1186
Column,production_2024_ttpa,dtype('float64'),,unknown,1191
Column,production_2024_ttpa,dtype('float64'),,unknown,1199
Column,production_2024_ttpa,dtype('float64'),,unknown,1208
Column,production_2024_ttpa,dtype('float64'),,unknown,1209
Column,production_2024_ttpa,dtype('float64'),,unknown,1213
Column,production_2024_ttpa,dtype('float64'),,unknown,1220
Column,production_2024_ttpa,dtype('float64'),,unknown,1226
Column,production_2024_ttpa,dtype('float64'),,unknown,1228
Column,production_2024_ttpa,dtype('float64'),,unknown,1230
Column,production_2024_ttpa,dtype('float64'),,unknown,1238
Column,production_2024_ttpa,dtype('float64'),,unknown,1242
Column,production_2024_ttpa,dtype('float64'),,unknown,1246
Column,production_2024_ttpa,dtype('float64'),,unknown,1247
Column,production_2024_ttpa,dtype('float64'),,unknown,1248
Column,production_2024_ttpa,dtype('float64'),,unknown,1254
Column,production_2024_ttpa,dtype('float64'),,unknown,1257
Column,production_2024_ttpa,dtype('float64'),,unknown,1260
Column,production_2024_ttpa,dtype('float64'),,unknown,1271
Column,production_2024_ttpa,dtype('float64'),,unknown,1284
Column,Nominal crude steel capacity (ttpa) [operating],greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Nominal iron capacity (ttpa) [operating],greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Nominal iron capacity (ttpa) [operating pre-retirement],greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Nominal EAF steel capacity (ttpa) [operating],greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Nominal EAF steel capacity (ttpa) [operating pre-retirement],greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Workforce size,greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,Plant age,greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
Column,production_2024_ttpa,greater_than_or_equal_to(0),0,"TypeError(""'>=' not supported between instances of 'str' and 'int'"")",
